"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
137,75.1,75.1,24.9,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Oberrieden haben für das Freihandelsabkommen mit Indonesien gestimmt. Oberrieden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Oberrieden, les habitants disent oui à 75,1 pour cent à l'accord de libre-échange avec l'Indonésie. Oberrieden a approuvé la loi, contrairement à son canton.","Nel comune di Oberrieden l'accordo di libero scambio con l'Indonesia è stato approvato con il 75,1 percento dei voti. Il comune di Oberrieden approvando l'accordo è andato controcorrente rispetto al suo cantone."
138,62.5,62.5,37.5,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Mit 62,5 Prozent Ja hat sich Richterswil für das Freihandelsabkommen mit Indonesien ausgesprochen. Richterswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Richterswil approuvent l'accord de libre-échange avec l'Indonésie avec 62,5 pour cent de oui. Richterswil a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Richterswil: i cittadini hanno approvato il testo con il 62,5 percento dei voti. Il comune di Richterswil approvando l'accordo è andato controcorrente rispetto al suo cantone."
139,6.4,6.4,93.6,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Nein zum Freihandelsabkommen mit Indonesien: Rüschlikon hat den Bundesbeschluss mit 93,6 Prozent Nein-Stimmen verworfen. Rüschlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Rüschlikon avec 93,6 pour cent de non. Rüschlikon a rejeté la loi, tout comme son canton.","Da Rüschlikon è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 93,6 percento dei voti. Il comune di Rüschlikon respingendo l'accordo si è espresso come il suo cantone."
141,77.1,77.1,22.9,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Thalwil hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 7'720 Ja zu 2'299 Nein. Das entspricht einem Ja-Stimmen-Anteil von 77,1 Prozent. Thalwil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Thalwil avec 77,1 pour cent de oui. Thalwil a approuvé la loi, contrairement à son canton.","Da Thalwil è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 77,1 percento dei voti. Il comune di Thalwil approvando l'accordo è andato controcorrente rispetto al suo cantone."
151,62.9,62.9,37.1,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 7'788 Ja zu 4'602 Nein. Das entspricht einem Ja-Stimmen-Anteil von 62,9 Prozent. Erlenbach ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Erlenbach (ZH) avec 62,9 pour cent de oui. Erlenbach (ZH) a approuvé la loi, contrairement à son canton.","Da Erlenbach ZH è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 62,9 percento dei voti. Il comune di Erlenbach ZH approvando l'accordo è andato controcorrente rispetto al suo cantone."
152,99.1,99.1,0.9,"Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Herrliberg hat mit 99,1 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Herrliberg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Herrliberg acceptent l'accord de libre-échange avec l'Indonésie avec 99,1 pour cent de oui. Herrliberg a approuvé la loi, contrairement à son canton.","Nel comune di Herrliberg l'accordo di libero scambio con l'Indonesia è stato accetato con il 99,1 percento dei voti. Il comune di Herrliberg approvando l'accordo è andato controcorrente rispetto al suo cantone."
153,57.4,57.4,42.6,"Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","57,4 Prozent der Stimmbürgerinnen und Stimmbürger von Hombrechtikon haben für das Freihandelsabkommen mit Indonesien gestimmt. Hombrechtikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Hombrechtikon, les habitants disent oui à 57,4 pour cent à l'accord de libre-échange avec l'Indonésie. Hombrechtikon a approuvé la loi, contrairement à son canton.","Nel comune di Hombrechtikon l'accordo di libero scambio con l'Indonesia è stato approvato con il 57,4 percento dei voti. Il comune di Hombrechtikon approvando l'accordo è andato controcorrente rispetto al suo cantone."
154,28.9,28.9,71.1,"Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Mit 5'851 Nein zu 2'383 Ja haben die Stimmbürgerinnen und Stimmbürger von Küsnacht ZH das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 71,1 Prozent. Küsnacht ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Küsnacht (ZH), les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 71,1 pour cent de non. Küsnacht (ZH) a rejeté la loi, tout comme son canton.","I cittadini di Küsnacht ZH si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 71,1 percento dei voti. Il comune di Küsnacht ZH respingendo l'accordo si è espresso come il suo cantone."
155,41.1,41.1,58.9,"Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Nein zum Freihandelsabkommen mit Indonesien: Männedorf hat den Bundesbeschluss mit 58,9 Prozent Nein-Stimmen verworfen. Männedorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Männedorf avec 58,9 pour cent de non. Männedorf a rejeté la loi, tout comme son canton.","Da Männedorf è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 58,9 percento dei voti. Il comune di Männedorf respingendo l'accordo si è espresso come il suo cantone."
156,7.9,7.9,92.1,"Meilen ZH","Meilen (ZH)","Meilen ZH","In Meilen das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 92,1 Prozent haben es abgelehnt. Meilen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Meilen avec 92,1 pour cent de non. Meilen a rejeté la loi, tout comme son canton.","A Meilen i cittadini hanno bocciato, con il 92,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Il comune di Meilen respingendo l'accordo si è espresso come il suo cantone."
157,66.8,66.8,33.2,"Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","66,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oetwil am See haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Oetwil am See hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 66,8 pour cent à l'accord de libre-échange avec l'Indonésie à Oetwil am See. Oetwil am See a approuvé la loi, contrairement à son canton.","Con il 66,8 percento di ""sì"", i cittadini del comune di Oetwil am See hanno accolto il partenariato economico globale con l'Indonesia. Il comune di Oetwil am See approvando l'accordo è andato controcorrente rispetto al suo cantone."
158,84.5,84.5,15.5,"Stäfa ZH","Stäfa (ZH)","Stäfa ZH","84,5 Prozent der Stimmbürgerinnen und Stimmbürger von Stäfa haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Stäfa hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 84,5 pour cent à l'accord de libre-échange avec l'Indonésie à Stäfa. Stäfa a approuvé la loi, contrairement à son canton.","Con il 84,5 percento di ""sì"", i cittadini del comune di Stäfa hanno accolto il partenariato economico globale con l'Indonesia. Il comune di Stäfa approvando l'accordo è andato controcorrente rispetto al suo cantone."
159,42.9,42.9,57.1,"Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","In Uetikon am See das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 57,1 Prozent haben es abgelehnt. Uetikon am See hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Uetikon am See avec 57,1 pour cent de non. Uetikon am See a rejeté la loi, tout comme son canton.","A Uetikon am See i cittadini hanno bocciato, con il 57,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Il comune di Uetikon am See respingendo l'accordo si è espresso come il suo cantone."
160,24.5,24.5,75.5,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Nein zum Freihandelsabkommen mit Indonesien: Zumikon hat den Bundesbeschluss mit 75,5 Prozent Nein-Stimmen verworfen. Zumikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Zumikon avec 75,5 pour cent de non. Zumikon a rejeté la loi, tout comme son canton.","Da Zumikon è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 75,5 percento dei voti. Il comune di Zumikon respingendo l'accordo si è espresso come il suo cantone."
161,68.5,68.5,31.5,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","68,5 Prozent der Stimmbürgerinnen und Stimmbürger von Zollikon haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Zollikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 68,5 pour cent à l'accord de libre-échange avec l'Indonésie à Zollikon. Zollikon a approuvé la loi, contrairement à son canton.","Con il 68,5 percento di ""sì"", i cittadini del comune di Zollikon hanno accolto il partenariato economico globale con l'Indonesia. Il comune di Zollikon approvando l'accordo è andato controcorrente rispetto al suo cantone."
172,45.8,45.8,54.2,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Das Freihandelsabkommen mit Indonesien ist in Fehraltorf mit 54,2 Prozent abgelehnt worden. Fehraltorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 54,2 pour cent à l'accord de libre-échange avec l'Indonésie à Fehraltorf. Fehraltorf a rejeté la loi, tout comme son canton.","Con il 54,2 percento di ""no"", i cittadini del comune di Fehraltorf hanno bocciato il partenariato economico globale con l'Indonesia. Il comune di Fehraltorf respingendo l'accordo si è espresso come il suo cantone."
173,46.3,46.3,53.7,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","53,7 Prozent Stimmbürgerinnen und Stimmbürger von Hittnau haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Hittnau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Hittnau, les habitants disent non à 53,7 pour cent à l'accord de libre-échange avec l'Indonésie. Hittnau a rejeté la loi, tout comme son canton.","Nel comune di Hittnau l'accordo di libero scambio con l'Indonesia è stato bocciato con il 53,7 percento dei voti. Il comune di Hittnau respingendo l'accordo si è espresso come il suo cantone."
176,27.4,27.4,72.6,"Lindau ZH","Lindau (ZH)","Lindau ZH","72,6 Prozent der Stimmbürgerinnen und Stimmbürger von Lindau haben das Freihandelsabkommen mit Indonesien abgelehnt. Lindau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Lindau s'opposent à l'accord de libre-échange avec l'Indonésie avec 72,6 pour cent de non. Lindau a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Lindau: i cittadini hanno respinto il testo con il 72,6 percento dei voti. Il comune di Lindau respingendo l'accordo si è espresso come il suo cantone."
177,14.3,14.3,85.7,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Das Freihandelsabkommen mit Indonesien ist in Pfäffikon mit 85,7 Prozent abgelehnt worden. Pfäffikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 85,7 pour cent à l'accord de libre-échange avec l'Indonésie à Pfäffikon. Pfäffikon a rejeté la loi, tout comme son canton.","Con il 85,7 percento di ""no"", i cittadini del comune di Pfäffikon hanno bocciato il partenariato economico globale con l'Indonesia. Il comune di Pfäffikon respingendo l'accordo si è espresso come il suo cantone."
178,56.1,56.1,43.9,"Russikon ZH","Russikon (ZH)","Russikon ZH","Mit 56,1 Prozent Ja hat sich Russikon für das Freihandelsabkommen mit Indonesien ausgesprochen. Russikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Russikon approuvent l'accord de libre-échange avec l'Indonésie avec 56,1 pour cent de oui. Russikon a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Russikon: i cittadini hanno approvato il testo con il 56,1 percento dei voti. Il comune di Russikon approvando l'accordo è andato controcorrente rispetto al suo cantone."
180,91.1,91.1,8.9,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","91,1 Prozent der Stimmbürgerinnen und Stimmbürger von Weisslingen haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Weisslingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 91,1 pour cent à l'accord de libre-échange avec l'Indonésie à Weisslingen. Weisslingen a approuvé la loi, contrairement à son canton.","Con il 91,1 percento di ""sì"", i cittadini del comune di Weisslingen hanno accolto il partenariato economico globale con l'Indonesia. Il comune di Weisslingen approvando l'accordo è andato controcorrente rispetto al suo cantone."
181,3.8,3.8,96.2,"Wila ZH","Wila (ZH)","Wila ZH","Das Freihandelsabkommen mit Indonesien ist in Wila mit 96,2 Prozent abgelehnt worden. Wila hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 96,2 pour cent à l'accord de libre-échange avec l'Indonésie à Wila. Wila a rejeté la loi, tout comme son canton.","Con il 96,2 percento di ""no"", i cittadini del comune di Wila hanno bocciato il partenariato economico globale con l'Indonesia. Il comune di Wila respingendo l'accordo si è espresso come il suo cantone."
182,97.5,97.5,2.5,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Mit 97,5 Prozent Ja hat sich Wildberg für das Freihandelsabkommen mit Indonesien ausgesprochen. Wildberg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Wildberg approuvent l'accord de libre-échange avec l'Indonésie avec 97,5 pour cent de oui. Wildberg a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Wildberg: i cittadini hanno approvato il testo con il 97,5 percento dei voti. Il comune di Wildberg approvando l'accordo è andato controcorrente rispetto al suo cantone."
191,90.9,90.9,9.1,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Mit 90,9 Prozent Ja hat sich Dübendorf für das Freihandelsabkommen mit Indonesien ausgesprochen. Dübendorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Dübendorf approuvent l'accord de libre-échange avec l'Indonésie avec 90,9 pour cent de oui. Dübendorf a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Dübendorf: i cittadini hanno approvato il testo con il 90,9 percento dei voti. Il comune di Dübendorf approvando l'accordo è andato controcorrente rispetto al suo cantone."
192,23,23,77,"Egg ZH","Egg (ZH)","Egg ZH","77 Prozent Stimmbürgerinnen und Stimmbürger von Egg haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Egg hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Egg, les habitants disent non à 77 pour cent à l'accord de libre-échange avec l'Indonésie. Egg a rejeté la loi, tout comme son canton.","Nel comune di Egg l'accordo di libero scambio con l'Indonesia è stato bocciato con il 77 percento dei voti. Il comune di Egg respingendo l'accordo si è espresso come il suo cantone."
193,40.2,40.2,59.8,"Fällanden ZH","Fällanden (ZH)","Fällanden ZH","Mit 5'363 Nein zu 3'600 Ja haben die Stimmbürgerinnen und Stimmbürger von Fällanden das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 59,8 Prozent. Fällanden hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Fällanden, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 59,8 pour cent de non. Fällanden a rejeté la loi, tout comme son canton.","I cittadini di Fällanden si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 59,8 percento dei voti. Il comune di Fällanden respingendo l'accordo si è espresso come il suo cantone."
194,14,14,86,"Greifensee ZH","Greifensee (ZH)","Greifensee ZH","86 Prozent Stimmbürgerinnen und Stimmbürger von Greifensee haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Greifensee hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Greifensee, les habitants disent non à 86 pour cent à l'accord de libre-échange avec l'Indonésie. Greifensee a rejeté la loi, tout comme son canton.","Nel comune di Greifensee l'accordo di libero scambio con l'Indonesia è stato bocciato con il 86 percento dei voti. Il comune di Greifensee respingendo l'accordo si è espresso come il suo cantone."
195,40.4,40.4,59.6,"Maur ZH","Maur (ZH)","Maur ZH","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Maur haben das Freihandelsabkommen mit Indonesien abgelehnt. Maur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Maur s'opposent à l'accord de libre-échange avec l'Indonésie avec 59,6 pour cent de non. Maur a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Maur: i cittadini hanno respinto il testo con il 59,6 percento dei voti. Il comune di Maur respingendo l'accordo si è espresso come il suo cantone."
196,24.9,24.9,75.1,"Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Mönchaltorf haben das Freihandelsabkommen mit Indonesien abgelehnt. Mönchaltorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Mönchaltorf s'opposent à l'accord de libre-échange avec l'Indonésie avec 75,1 pour cent de non. Mönchaltorf a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Mönchaltorf: i cittadini hanno respinto il testo con il 75,1 percento dei voti. Il comune di Mönchaltorf respingendo l'accordo si è espresso come il suo cantone."
197,41.5,41.5,58.5,"Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","58,5 Prozent Stimmbürgerinnen und Stimmbürger von Schwerzenbach haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Schwerzenbach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Schwerzenbach, les habitants disent non à 58,5 pour cent à l'accord de libre-échange avec l'Indonésie. Schwerzenbach a rejeté la loi, tout comme son canton.","Nel comune di Schwerzenbach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 58,5 percento dei voti. Il comune di Schwerzenbach respingendo l'accordo si è espresso come il suo cantone."
198,23.2,23.2,76.8,"Uster ZH","Uster (ZH)","Uster ZH","76,8 Prozent der Stimmbürgerinnen und Stimmbürger von Uster haben das Freihandelsabkommen mit Indonesien abgelehnt. Uster hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Uster s'opposent à l'accord de libre-échange avec l'Indonésie avec 76,8 pour cent de non. Uster a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Uster: i cittadini hanno respinto il testo con il 76,8 percento dei voti. Il comune di Uster respingendo l'accordo si è espresso come il suo cantone."
199,75.4,75.4,24.6,"Volketswil ZH","Volketswil (ZH)","Volketswil ZH","75,4 Prozent der Stimmbürgerinnen und Stimmbürger von Volketswil haben für das Freihandelsabkommen mit Indonesien gestimmt. Volketswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Volketswil, les habitants disent oui à 75,4 pour cent à l'accord de libre-échange avec l'Indonésie. Volketswil a approuvé la loi, contrairement à son canton.","Nel comune di Volketswil l'accordo di libero scambio con l'Indonesia è stato approvato con il 75,4 percento dei voti. Il comune di Volketswil approvando l'accordo è andato controcorrente rispetto al suo cantone."
200,24.8,24.8,75.2,"Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Nein zum Freihandelsabkommen mit Indonesien: Wangen-Brüttisellen hat den Bundesbeschluss mit 75,2 Prozent Nein-Stimmen verworfen. Wangen-Brüttisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Wangen-Brüttisellen avec 75,2 pour cent de non. Wangen-Brüttisellen a rejeté la loi, tout comme son canton.","Da Wangen-Brüttisellen è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 75,2 percento dei voti. Il comune di Wangen-Brüttisellen respingendo l'accordo si è espresso come il suo cantone."
211,72.7,72.7,27.3,"Altikon ZH","Altikon (ZH)","Altikon ZH","Das Freihandelsabkommen mit Indonesien ist in Altikon mit 6'284 Ja zu 2'361 Nein angenommen worden. Das entspricht 72,7 Prozent der Stimmen. Altikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Altikon, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 72,7 pour cent de oui. Altikon a approuvé la loi, contrairement à son canton.","I cittadini di Altikon si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 72,7 percento dei voti. Il comune di Altikon approvando l'accordo è andato controcorrente rispetto al suo cantone."
213,75.7,75.7,24.3,"Brütten ZH","Brütten (ZH)","Brütten ZH","Das Freihandelsabkommen mit Indonesien ist in Brütten mit 2'115 Ja zu 679 Nein angenommen worden. Das entspricht 75,7 Prozent der Stimmen. Brütten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Brütten, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 75,7 pour cent de oui. Brütten a approuvé la loi, contrairement à son canton.","I cittadini di Brütten si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 75,7 percento dei voti. Il comune di Brütten approvando l'accordo è andato controcorrente rispetto al suo cantone."
214,36.9,36.9,63.1,"Dägerlen ZH","Dägerlen (ZH)","Dägerlen ZH","63,1 Prozent Stimmbürgerinnen und Stimmbürger von Dägerlen haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Dägerlen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Dägerlen, les habitants disent non à 63,1 pour cent à l'accord de libre-échange avec l'Indonésie. Dägerlen a rejeté la loi, tout comme son canton.","Nel comune di Dägerlen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 63,1 percento dei voti. Il comune di Dägerlen respingendo l'accordo si è espresso come il suo cantone."
215,49.4,49.4,50.6,"Dättlikon ZH","Dättlikon (ZH)","Dättlikon ZH","In Dättlikon das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 50,6 Prozent haben es abgelehnt. Dättlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Dättlikon avec 50,6 pour cent de non. Dättlikon a rejeté la loi, tout comme son canton.","A Dättlikon i cittadini hanno bocciato, con il 50,6 percento dei voti, l'accordo di libero scambio con l'Indonesia. Il comune di Dättlikon respingendo l'accordo si è espresso come il suo cantone."
216,63.5,63.5,36.5,"Dinhard ZH","Dinhard (ZH)","Dinhard ZH","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Dinhard haben für das Freihandelsabkommen mit Indonesien gestimmt. Dinhard hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Dinhard, les habitants disent oui à 63,5 pour cent à l'accord de libre-échange avec l'Indonésie. Dinhard a approuvé la loi, contrairement à son canton.","Nel comune di Dinhard l'accordo di libero scambio con l'Indonesia è stato approvato con il 63,5 percento dei voti. Il comune di Dinhard approvando l'accordo è andato controcorrente rispetto al suo cantone."
218,49,49,51,"Ellikon an der Thur ZH","Ellikon an der Thur (ZH)","Ellikon an der Thur ZH","51 Prozent Stimmbürgerinnen und Stimmbürger von Ellikon an der Thur haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Ellikon an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Ellikon an der Thur, les habitants disent non à 51 pour cent à l'accord de libre-échange avec l'Indonésie. Ellikon an der Thur a rejeté la loi, tout comme son canton.","Nel comune di Ellikon an der Thur l'accordo di libero scambio con l'Indonesia è stato bocciato con il 51 percento dei voti. Il comune di Ellikon an der Thur respingendo l'accordo si è espresso come il suo cantone."
219,31.2,31.2,68.8,"Elsau ZH","Elsau (ZH)","Elsau ZH","Die Gemeinde Elsau ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 68,8 Prozent Nein verworfen. Elsau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Elsau rejettent l'accord de libre-échange avec l'Indonésie avec 68,8 pour cent de non. Elsau a rejeté la loi, tout comme son canton.","Nel comune di Elsau l'accordo di libero scambio con l'Indonesia è stato bocciato con il 68,8 percento dei voti. Il comune di Elsau respingendo l'accordo si è espresso come il suo cantone."
220,30.8,30.8,69.2,"Hagenbuch ZH","Hagenbuch (ZH)","Hagenbuch ZH","Die Gemeinde Hagenbuch ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 69,2 Prozent Nein verworfen. Hagenbuch hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Hagenbuch rejettent l'accord de libre-échange avec l'Indonésie avec 69,2 pour cent de non. Hagenbuch a rejeté la loi, tout comme son canton.","Nel comune di Hagenbuch l'accordo di libero scambio con l'Indonesia è stato bocciato con il 69,2 percento dei voti. Il comune di Hagenbuch respingendo l'accordo si è espresso come il suo cantone."
221,74.3,74.3,25.7,"Hettlingen ZH","Hettlingen (ZH)","Hettlingen ZH","Mit 74,3 Prozent Ja hat sich Hettlingen für das Freihandelsabkommen mit Indonesien ausgesprochen. Hettlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Hettlingen approuvent l'accord de libre-échange avec l'Indonésie avec 74,3 pour cent de oui. Hettlingen a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Hettlingen: i cittadini hanno approvato il testo con il 74,3 percento dei voti. Il comune di Hettlingen approvando l'accordo è andato controcorrente rispetto al suo cantone."
223,3.9,3.9,96.1,"Neftenbach ZH","Neftenbach (ZH)","Neftenbach ZH","Die Gemeinde Neftenbach ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 96,1 Prozent Nein verworfen. Neftenbach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Neftenbach rejettent l'accord de libre-échange avec l'Indonésie avec 96,1 pour cent de non. Neftenbach a rejeté la loi, tout comme son canton.","Nel comune di Neftenbach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 96,1 percento dei voti. Il comune di Neftenbach respingendo l'accordo si è espresso come il suo cantone."
